      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      239.955687      276.539792      431.791964      578.476570       65.809469      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      144.098117     1581.657910     1641.864253     1311.100290     1400.232979     1210.383387      120.538399     1128.722415     1227.918250
      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      225.677246      262.606516      531.581584      915.909208      117.595729      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000       56.970790      779.015719      903.927380      794.267527     1033.090303     1198.172059      648.651298      535.888103      622.084571
      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000        5.000000      239.950107      969.719186     1005.094521      327.961141      195.584475      244.735964      -10.000000      -10.000000      -10.000000        5.000000      295.497905      466.613499      446.476915      586.277263      552.100233      568.675993      825.273329      335.790786
      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      586.482128     1265.337307      811.942531      352.871090      238.553127      195.450637      -10.000000      -10.000000       46.975135      194.266175      375.315017      520.507774      519.228896      354.246511        5.000000      160.100074      395.126040
      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      275.515441     1443.490044     1072.273156      828.240629      894.446878      286.133587      141.155416      103.981234      209.375958      594.799580      710.790635      902.060415      835.085761      956.394102       72.499002      229.358025      998.124541
      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000       74.192752      463.893459      326.862930     1260.895585     1285.730806     1233.970457      931.980795      983.665587     1235.440885     1154.820103      871.614454     1459.313523     2087.077379     2494.861561     1795.571250     1503.317130      453.256484     1474.509068
      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000       21.421552      339.024448      403.111283     1408.820211     1347.632463     1517.354166     1687.837770     1723.170792     1523.339260     1433.587152     1064.070452     1604.665983     2485.999067     3284.495041     2898.184305     2546.109808      943.935696     1681.462720
      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      219.489642      603.963656     1624.534336     1139.678389     1319.448373     1851.024130     1798.005725     1758.217262     1606.890822     1496.208604     2008.854163     2924.877561     2940.577618     3361.978116     3114.085742     2798.281395     1927.383794     1418.477393
      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      157.407947      307.589393     1584.966945     1266.627152     1272.669624     1443.392417     1204.285566     1947.991580     1284.589595     1460.040220     2262.515325     3198.295736     3196.483572     3571.448312     3309.488455     3011.822405     2617.731416     2068.649344     1209.897740
      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      -10.000000      200.064834      255.961157     1700.026187     1321.282677      711.982913     1088.872649     1384.470146     2153.422033     1444.536073     2197.740796     3352.193533     3358.984556     3428.493864     3385.926704     3268.262296     2965.703364     2626.203072     2171.165787     1215.177590
